Which river's source mountain is Baikal Mountains and is located in Laptev Sea ,which river source mountain is <A> and is located in <B> ,"['http://dbpedia.org/resource/Baikal_Mountains', 'http://dbpedia.org/resource/Laptev_Sea']","['http://dbpedia.org/resource/Baikal_Mountains', 'http://dbpedia.org/resource/Laptev_Sea']",1.0,1.0
What are some musical artists associated with the ones signed up with EMI,what are some musical artists associated with the ones signed up with <A>,['http://dbpedia.org/resource/EMI'],['http://dbpedia.org/resource/EMI'],1.0,1.0
Los Angeles Lakers is the team of which basketball players,<A> is the team of which basketball players,['http://dbpedia.org/resource/Los_Angeles_Lakers'],['http://dbpedia.org/resource/Los_Angeles_Lakers'],1.0,1.0
To which state eorge M. Chilcott  belong ,to which state m. <A> belong ,['http://dbpedia.org/resource/George_M._Chilcott'],['http://dbpedia.org/resource/Chilcott'],0.0,0.0
Ricky Gervais is the executive producer of the series having how many fictional characters,<A> is the executive producer of the series having how many fictional characters,['http://dbpedia.org/resource/Ricky_Gervais'],['http://dbpedia.org/resource/Ricky_Gervais'],1.0,1.0
Give me the list of people who scaled mountains in Sierra Nevada,give me the list of people who scaled mountains in <A>,['http://dbpedia.org/resource/Sierra_Nevada_(U.S.)'],['http://dbpedia.org/resource/Sierra_Nevada'],0.0,0.0
Who studied in universities located in suburbs,who studied in universities located in <A>s,['http://dbpedia.org/resource/Suburb'],['http://dbpedia.org/resource/Suburbs'],0.0,0.0
What award has been awarded to both Dion Beebe and Charles LeMaire,what award has been awarded to both <A> and <B>,"['http://dbpedia.org/resource/Dion_Beebe', 'http://dbpedia.org/resource/Charles_LeMaire']","['http://dbpedia.org/resource/Dion_Beebe', 'http://dbpedia.org/resource/Charles_LeMaire']",1.0,1.0
What religion did the president follow which was served by Kang Young-hoon,what religion did the president follow which was served by <A>,['http://dbpedia.org/resource/Kang_Young-hoon'],['http://dbpedia.org/resource/Kang_Young-Hoon'],0.0,0.0
Which is the common prospect team of Mikhail Pashnin and Robin kovacs ,which is the common prospect team of <A> and <B> ,"['http://dbpedia.org/resource/Mikhail_Pashnin', 'http://dbpedia.org/resource/Robin_Kovacs']","['http://dbpedia.org/resource/Mikhail_Pashnin', 'http://dbpedia.org/resource/Robin_Kovacs']",1.0,1.0
Name the person whose child is Irne Joliot-Curie,name the person whose child is irne <A>,['http://dbpedia.org/resource/Irène_Joliot-Curie'],['http://dbpedia.org/resource/Joliot-Curie'],0.0,0.0
Which TV show's company is PlayTone and is produced by Stephen E. Ambrose ,which tv show company is <A> and is produced by <B> ,"['http://dbpedia.org/resource/Playtone', 'http://dbpedia.org/resource/Stephen_E._Ambrose']","['http://dbpedia.org/resource/Playtone', 'http://dbpedia.org/resource/Stephen_E._Ambrose']",1.0,1.0
Count the different genres of games published by Titus Software,count the different genres of games published by <A>,['http://dbpedia.org/resource/Titus_Software'],['http://dbpedia.org/resource/Titus_Software'],1.0,1.0
What religions are followed by members of the societies whose architectural influences can be seen on the Sanggar Agung ,what religions are followed by members of the societies whose architectural influences can be seen on the <A> ,['http://dbpedia.org/resource/Sanggar_Agung'],['http://dbpedia.org/resource/Sanggar_Agung'],1.0,1.0
Who is the predecessor of Voere ,who is the predecessor of <A> ,['http://dbpedia.org/resource/Voere'],['http://dbpedia.org/resource/Voere'],1.0,1.0
Which stockholder of yale Repertory Theatre was training center of William Anthony ,which stockholder of <B> was training center of <A> ,"['http://dbpedia.org/resource/William_Anthony_(artist)', 'http://dbpedia.org/resource/Yale_Repertory_Theatre']","['http://dbpedia.org/resource/Yale_Repertory_Theatre', 'http://dbpedia.org/resource/William_Anthony']",0.5,0.5
Who  won the Lovelace Medal and the Norbert Wiener Award for Social and Professional Responsibility,who won the <A> and the <B>,"['http://dbpedia.org/resource/Lovelace_Medal', 'http://dbpedia.org/resource/Norbert_Wiener_Award_for_Social_and_Professional_Responsibility']","['http://dbpedia.org/resource/Norbert_Wiener_Award_for_Social_and_Professional_Responsibility', 'http://dbpedia.org/resource/Professional_Responsibility']",0.5,0.5
Where is the school which is the rival of Somerset Berkley Regional High,where is the which is the rival of <A>,['http://dbpedia.org/resource/Somerset_Berkley_Regional_High_School'],['http://dbpedia.org/resource/Somerset_Berkley_Regional_High_School'],1.0,1.0
Who were the american football players who played for Dallas Cowboys,who were the american football players who played for <A>,['http://dbpedia.org/resource/Dallas_Cowboys'],['http://dbpedia.org/resource/Dallas_Cowboys'],1.0,1.0
What is the national origin of Dornier Aerodyne and Hirth Acrostar ;,what is the national origin of <A> and <B> ;,"['http://dbpedia.org/resource/Dornier_Aerodyne', 'http://dbpedia.org/resource/Hirth_Acrostar']","['http://dbpedia.org/resource/Dornier_Aerodyne', 'http://dbpedia.org/resource/Hirth_Acrostar']",1.0,1.0
Who is the writer of He's a Pirate ,who is the writer of he a <A> ,"[""http://dbpedia.org/resource/He's_a_Pirate""]",['http://dbpedia.org/resource/Pirate_books'],0.0,0.0
Name the company whose key person is Raymond Conner and produces Boeing CH-47 Chinook,name the company whose key person is <A> and produces <B>,"['http://dbpedia.org/resource/Raymond_Conner', 'http://dbpedia.org/resource/Boeing_CH-47_Chinook']","['http://dbpedia.org/resource/Raymond_Conner', 'http://dbpedia.org/resource/Boeing_CH-47_Chinook']",1.0,1.0
How many famous people are from the Filipinos,how many famous people are from the <A>,['http://dbpedia.org/resource/Filipinos'],['http://dbpedia.org/resource/Filipinos'],1.0,1.0
Count the number of artists in the Cirque du Soleil discography,count the number of artists in the <A>,['http://dbpedia.org/resource/Cirque_du_Soleil_discography'],['http://dbpedia.org/resource/Cirque_du_Soleil_discography'],1.0,1.0
In which countries is coconut used as a food ingredient,in which countries is <A> used as a food ingredient,['http://dbpedia.org/resource/Coconut'],['http://dbpedia.org/resource/Coconut'],1.0,1.0
Who is considered to be the deciding person when it comes to crustaceans from the Balanidae family,who is considered to be the deciding person when it comes to crustaceans from the <A> family,['http://dbpedia.org/resource/Balanidae'],['http://dbpedia.org/resource/Balanidae'],1.0,1.0
Where did anton ausserer die,where did <A> die,['http://dbpedia.org/resource/Anton_Ausserer'],['http://dbpedia.org/resource/Anton_Ausserer'],1.0,1.0
What is the river whose source is Lake Ontario,what is the river whose source is <A>,['http://dbpedia.org/resource/Lake_Ontario'],['http://dbpedia.org/resource/Lake_Ontario'],1.0,1.0
"Which rivers have source origins asnorth western, Zambia ","which rivers have source origins asnorth western, <A> ","['http://dbpedia.org/resource/North-Western_Province,_Zambia']",['http://dbpedia.org/resource/Category:1935_in_Zambia'],0.0,0.0
Name the subsidary of Tandem Computers which was founded by Jim Harris ,name the subsidary of <A> which was founded by <B> ,"['http://dbpedia.org/resource/Tandem_Computers', 'http://dbpedia.org/resource/Jim_Harris_(entrepreneur)']","['http://dbpedia.org/resource/Tandem_Computers', 'http://dbpedia.org/resource/Jim_Harris']",0.5,0.5
How many races has Best Mate won,how many races has <A> won,['http://dbpedia.org/resource/Best_Mate'],['http://dbpedia.org/resource/Best_Mate'],1.0,1.0
Who is  related to Kelly Osbourne & Ozzy Osbourne,who is related to <A> & <B>,"['http://dbpedia.org/resource/Kelly_Osbourne', 'http://dbpedia.org/resource/Ozzy_Osbourne']","['http://dbpedia.org/resource/Kelly_Osbourne', 'http://dbpedia.org/resource/Ozzy_Osbourne']",1.0,1.0
What has  location as Ontario,what has location as <A>,['http://dbpedia.org/resource/Ontario'],['http://dbpedia.org/resource/Category:1840_in_Ontario'],0.0,0.0
Where was  William Anthony  trained ,where was <A> trained ,['http://dbpedia.org/resource/William_Anthony_(artist)'],['http://dbpedia.org/resource/William_Anthony'],0.0,0.0
City of Miami Cemetery is the governing body of which city,<A> is the governing body of which city,['http://dbpedia.org/resource/City_of_Miami_Cemetery'],['http://dbpedia.org/resource/Miami_Cemetery'],0.0,0.0
What are some things people born in Louisiana are famous for,what are some things people born in <A> are famous for,['http://dbpedia.org/resource/Louisiana'],['http://dbpedia.org/resource/Category:1812_in_Louisiana'],0.0,0.0
What is the  name of the television show whose developer is J. Michael Straczynski and actor is Jason Carter (actor),what is the name of the television show whose developer is <A> and actor is <B>,"['http://dbpedia.org/resource/J._Michael_Straczynski', 'http://dbpedia.org/resource/Jason_Carter_(actor)']","['http://dbpedia.org/resource/Jason_Carter_(actor)', 'http://dbpedia.org/resource/J._Michael_Straczynski']",1.0,1.0
How many people have played for the ones who own the stadium of Bankers Life Fieldhouse,how many people have played for the ones who own the stadium of <A>,['http://dbpedia.org/resource/Bankers_Life_Fieldhouse'],['http://dbpedia.org/resource/Bankers_Life_Fieldhouse'],1.0,1.0
How many artists have their works in the Sao Paolo Museum of Art,how many <A>ists have their works in the sao paolo of <A>,['http://dbpedia.org/resource/São_Paulo_Museum_of_Art'],['http://dbpedia.org/resource/1275_in_art'],0.0,0.0
Count the battles fought by Raoul Magrin-Vernerey,count the battles fought by <A>,['http://dbpedia.org/resource/Raoul_Magrin-Vernerey'],['http://dbpedia.org/resource/Raoul_Magrin-Vernerey'],1.0,1.0
Name the university whose athletic department is called National Collegiate Athletic Association and has a chancellor named Nicholas S. Zeppos,name the university whose athletic department is called <A> and has a chancellor named <B>,"['http://dbpedia.org/resource/National_Collegiate_Athletic_Association', 'http://dbpedia.org/resource/Nicholas_S._Zeppos']","['http://dbpedia.org/resource/National_Collegiate_Hockey_Conference', 'http://dbpedia.org/resource/1846_in_association_football']",0.0,0.0
Who are the people whose phD advisor was Harry Harlow,who are the people whose phd advisor was <A>,['http://dbpedia.org/resource/Harry_Harlow'],['http://dbpedia.org/resource/Harry_Harlow'],1.0,1.0
What is the military branch of the William French Smith which is also the branch of Pierre R. Graham ,what is the military branch of the <A> which is also the branch of <B> ,"['http://dbpedia.org/resource/William_French_Smith', 'http://dbpedia.org/resource/Pierre_R._Graham']","['http://dbpedia.org/resource/William_French_Smith', 'http://dbpedia.org/resource/Pierre_R._Graham']",1.0,1.0
Is Pulau Ubin the largest city of Singapore,is <A> the largest city of <B>,"['http://dbpedia.org/resource/Pulau_Ubin', 'http://dbpedia.org/resource/Singapore']","['http://dbpedia.org/resource/Pulau_Ubin', 'http://dbpedia.org/resource/1824_in_Singapore']",0.5,0.5
Which mountains are contained in Inyo National Forest,which mountains are contained in <A>,['http://dbpedia.org/resource/Inyo_National_Forest'],['http://dbpedia.org/resource/Inyo_National_Forest'],1.0,1.0
In how many places have people canonized by John Paul II died,in how many places have people canonized by <A> ii died,['http://dbpedia.org/resource/Pope_John_Paul_II'],['http://dbpedia.org/resource/John_Paul'],0.0,0.0
"Which river starts from the county seat of Heathsville, Virginia",which river starts from the county seat of <A>,"['http://dbpedia.org/resource/Heathsville,_Virginia']","['http://dbpedia.org/resource/Heathsville,_Virginia']",1.0,1.0
Where were sverre krogh sundbo and havard vad petersson born,where were <A> sundbo and havard <B> born,"['http://dbpedia.org/resource/Sverre_Krogh_Sundbø', 'http://dbpedia.org/resource/Håvard_Vad_Petersson']","['http://dbpedia.org/resource/Sverre_Krogh', 'http://dbpedia.org/resource/Håvard_Petersson']",0.0,0.0
where is the thorington train station located,where is the train <A> located,['http://dbpedia.org/resource/Thorington_railway_station'],['http://dbpedia.org/resource/C-Station'],0.0,0.0
Which arena of WPC Dynamo Moscow is the death palce of Mikhail Voronin ,which arena of <A> is the death palce of <B> ,"['http://dbpedia.org/resource/WPC_Dynamo_Moscow', 'http://dbpedia.org/resource/Mikhail_Voronin']","['http://dbpedia.org/resource/WPC_Dynamo_Moscow', 'http://dbpedia.org/resource/Mikhail_Voronin']",1.0,1.0
How many theme musics have been composed by Julian Gingell,how many theme musics have been composed by <A>,['http://dbpedia.org/resource/Julian_Gingell'],['http://dbpedia.org/resource/Julian_Gingell'],1.0,1.0
What are the musicals whose musicians worked under Sony Music Entertainment,what are the musicals whose musicians worked under <A>,['http://dbpedia.org/resource/Sony_Music_Entertainment'],['http://dbpedia.org/resource/Sony_Music_Entertainment'],1.0,1.0
What is the place of the Geography Club (play) which is also the  official residence of the Scott Berkun,what is the place of the <A> which is also the official residence of the <B>,"['http://dbpedia.org/resource/Geography_Club_(play)', 'http://dbpedia.org/resource/Scott_Berkun']","['http://dbpedia.org/resource/Geography_Club_(play)', 'http://dbpedia.org/resource/Scott_Berkun']",1.0,1.0
What are the albums whose artists have performed with the Tangerine Dream,what are the albums whose artists have performed with the <A>,['http://dbpedia.org/resource/Tangerine_Dream'],['http://dbpedia.org/resource/Tangerine_Dream'],1.0,1.0
Which house has published books about Jazz,which house has published books about <A>,['http://dbpedia.org/resource/Jazz'],['http://dbpedia.org/resource/Acid_jazz'],0.0,0.0
List the award which have been won by both Charles LeMaire and Nick Park ,list the award which have been won by both <A> and <B> ,"['http://dbpedia.org/resource/Charles_LeMaire', 'http://dbpedia.org/resource/Nick_Park']","['http://dbpedia.org/resource/Charles_LeMaire', 'http://dbpedia.org/resource/Nick_Park']",1.0,1.0
Count the number of members of the organization which have Austria as one of the member ,count the number of members of the organization which have <A> as one of the member ,['http://dbpedia.org/resource/Austria'],['http://dbpedia.org/resource/1741_in_Austria'],0.0,0.0
